observation_id,craft_category,product_family,product_type,product_form,product_name,description,material,secondary_material,craft_technique,region,state,height_cm,width_cm,depth_cm,weight_g,quantity,piece_count,listed_price_inr,mrp_inr,discount_price_inr,price_type,currency,source_name,source_domain,product_url,image_url,seller_name,artisan_or_maker,observed_at,data_origin,group_id,notes,price,has_dimensions,has_weight,surface_area_sqcm
obs_4a78588a3b8956b0,sujini,cushion_furnishing,cushion_set,cushion_set,Peacock Embroidered Sujani Cushion Cover - Set of 4,Hand-embroidered peacock motif Sujani cushion cover set of 4.,cotton,embroidery thread,,bihar,Bihar,40.0,40.0,,,4,4,999.0,999.0,999.0,LISTED_PRICE,INR,MyStoreONDC,mystore.in,https://www.mystore.in/product/vibrant-red-and-purple-checkerboard-square-cushion-3?seller=68400f23cf841a3d457203d1,,Sujani Embroidery Crafts,,2026-08-30,FROZEN_BASELINE_632,grp_sujini_cushion_set_ef691c1ab7,baseline_frozen_observation,999.0,1,0,1600.0
obs_ca7888a425b8a397,sujini,cushion_furnishing,cushion_set,cushion_set,Checkerboard Decorative Sujani Cushion - Set of 4,Vibrant checkerboard geometric Sujani embroidered cushion covers set of 4.,cotton,embroidery thread,,bihar,Bihar,40.0,40.0,,,4,4,999.0,999.0,999.0,LISTED_PRICE,INR,MyStoreONDC,mystore.in,https://www.mystore.in/product/vibrant-red-and-purple-checkerboard-square-cushion?seller=68400f23cf841a3d457203d1,,Sujani Embroidery Crafts,,2026-08-30,FROZEN_BASELINE_632,grp_sujini_cushion_set_5a918df9f0,baseline_frozen_observation,999.0,1,0,1600.0
obs_84339ed956abc209,sujini,cushion_furnishing,cushion_cover,cushion_cover,Checkerboard Square Sujani Cushion Cover - Single,Hand-embroidered geometric checkerboard single Sujani cushion cover.,cotton,embroidery thread,,bihar,Bihar,40.0,40.0,,,1,1,499.0,499.0,499.0,LISTED_PRICE,INR,MyStoreONDC,mystore.in,https://www.mystore.in/product/vibrant-red-and-purple-checkerboard-square-cushion-1?seller=68400f23cf841a3d457203d1,,Sujani Embroidery Crafts,,2026-08-30,FROZEN_BASELINE_632,grp_sujini_cushion_cover_da66e8ed39,baseline_frozen_observation,499.0,1,0,1600.0
obs_0df9385a58d6a156,sujini,cushion_furnishing,cushion_cover,cushion_cover,Checkerboard Accent Sujani Cushion Cover - Single,Hand-embroidered accent checkerboard pattern single Sujani cushion cover.,cotton,embroidery thread,,bihar,Bihar,40.0,40.0,,,1,1,499.0,499.0,499.0,LISTED_PRICE,INR,MyStoreONDC,mystore.in,https://www.mystore.in/product/vibrant-red-and-purple-checkerboard-square-cushion-2?seller=68400f23cf841a3d457203d1,,Sujani Embroidery Crafts,,2026-08-30,FROZEN_BASELINE_632,grp_sujini_cushion_cover_e403f53de0,baseline_frozen_observation,499.0,1,0,1600.0
obs_poc_87719942bf9b,bastar_dhokra,figurines_dolls,animal_figurine,figurine,Tiger In Dhokra by Suresh Waghmare,"This striking Dhokra sculpture by Suresh Waghmare masterfully portrays a tiger in a tribal, primitive form, ridden by two figures. The tiger, with its elongated and stylized body, features a fierce yet majestic expression, while its intricately detailed mane evokes regality. The body is adorned with fine woven textures, showcasing the artisan's meticulous craftsmanship. Seated on the tiger's back is a figure resembling Lord Shiva, depicted with a trident and damru in hand, adorned with jatajoot ",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,59000.0,59000.0,59000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/tiger-in-dhokra-by-suresh-waghmare,https://cdn.shopify.com/s/files/1/1194/1498/files/1-Tiger_In_Dhokra_by_Suresh_Waghmare.jpg?v=1736417045,Suresh Waghmare,Suresh Waghmare,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_animal_figurine_3a10245f64,phase36_1_real_poc,59000.0,0,0,
obs_poc_487800317ee7,bastar_dhokra,figurines_dolls,animals_birds,figurine,A Mystical Peacock: Dhokra Handicraft by Kunal Rana,"A skilled artisan, Kunal Rana's ""A Mystical Peacock"" Dhokra Metal Handicraft is a captivating testament to the ancient art form of Dhokra metal casting. This exquisite piece tells a story of time-honored traditions and craftsmanship. Crafted with intricate patterns and motifs, the metalwork showcases the artisan's skill in fusing bronze and the art of lost-wax casting. The peacock's unique rustic hues draw the eye, evoking the mystique of Indian mythology where the peacock is a symbol of beauty ",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,500.0,500.0,500.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/a-mystical-peacock-dhokra-handicraft-by-kunal-rana,https://cdn.shopify.com/s/files/1/1194/1498/files/A-Mystical-Peacock-Dhokra-Handicraft-by-Kunal-Rana-1.png?v=1726052518,kunal Rana,Kunal Rana,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_animals_birds_f3e7ec8482,phase36_1_real_poc,500.0,0,0,
obs_poc_586dfdc36379,bastar_dhokra,wall_decor,mask,wall_hanging,Tribal Mask in Dhokra by Anil Baghmare,"This stunning Dhokra mask, crafted by Anil Baghmare, is a remarkable example of traditional tribal art, embodying the rich cultural heritage and intricate craftsmanship associated with Dhokra metal casting. The mask features a stylized human face, with prominent, expressive eyes, a finely detailed nose, and delicately shaped lips. Adorned with intricate floral patterns around the forehead and chin, the mask showcases the artisan's meticulous attention to detail. The ears are elegantly curved, ad",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,3500.0,3500.0,3500.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/tribal-mask-in-dhokra-by-anil-baghmare,https://cdn.shopify.com/s/files/1/1194/1498/files/Tribal-Mask-in-Dhokra-by-Anil-Baghmare-1.png?v=1725382067,Anil Baghmare,Anil Baghmare,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_mask_5febe64fef,phase36_1_real_poc,3500.0,0,0,
obs_poc_b28b64d0a4bc,bastar_dhokra,figurines_dolls,animals_birds,figurine,A Bird in Dhokra Handicraft by Kunal Rana,"Refined craftsman, Kunal Rana's ""A Bird"" Dhokra Metal Handicraft is a mesmerizing testament to the ancient art of Dhokra, a traditional Indian metal casting technique. This exquisite piece showcases the art form's rich history, with intricate patterns and motifs that tell a story of cultural heritage. Crafted with earthy tones and adorned with tribal-inspired designs, the art form celebrates the fusion of nature and human creativity. Dhokra art is a timeless tradition that transcends generations",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,500.0,500.0,500.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/a-bird-in-dhokra-handicraft-by-kunal-rana,https://cdn.shopify.com/s/files/1/1194/1498/files/A-Bird-in-Dhokra-Handicraft-by-Kunal-Rana-1.png?v=1726052584,kunal Rana,Kunal Rana,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_animals_birds_f49e7b3565,phase36_1_real_poc,500.0,0,0,
obs_poc_b55e5e6512e1,bastar_dhokra,figurines_dolls,elephant,figurine,Elephant in Dhokra and Kutch Embroidery,"This magnificent mixed-media artwork brings together two iconic Indian heritage traditions, Dhokra lost-wax metal casting and Kutchi hand embroidery, to depict a majestic elephant against a richly detailed textile backdrop. Combining the antique metallic weight of brass with the intricate charm of traditional needlework, the piece captures folk storytelling and craftsmanship in a single harmonized display. Dhokra is an ancient lost-wax metal casting technique practiced for thousands of years by ",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,70000.0,70000.0,70000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/elephant-in-dhokra-and-kutch-embroidery,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-elephant-in-dhokra-and-kutch-embroidery-memeraki-retail-and-tech-pvt-ltd-7221185.png?v=1788034036,Suresh Waghmare & Kala Raksha,Suresh Waghmare & Kala Raksha,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_elephant_0d29a21683,phase36_1_real_poc,70000.0,0,0,
obs_poc_e97ebd274ebb,bastar_dhokra,figurines_dolls,animals_birds,figurine,Bird in Dhokra and Kutch Embroidery,"This exquisite mixed-media artwork brings together two distinct Indian craft traditions, Dhokra lost-wax metal casting and Kutchi embroidery, to portray a charming bird against a hand-stitched textile backdrop. Blending the luminous metallic weight of antique brass with the soft, tactile elegance of traditional needlework, the piece captures folk charm and layered visual storytelling in a single harmonious composition. Dhokra is an ancient lost-wax metal casting technique practiced for thousands",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,70000.0,70000.0,70000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/bird-in-dhokra-and-kutch-embroidery,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-bird-in-dhokra-and-kutch-embroidery-memeraki-retail-and-tech-pvt-ltd-3312637.png?v=1788034036,Suresh Waghmare & Kala Raksha,Suresh Waghmare & Kala Raksha,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_animals_birds_cac94aa36a,phase36_1_real_poc,70000.0,0,0,
obs_poc_3490126fa417,bastar_dhokra,figurines_dolls,animals_birds,figurine,Deer in Dhokra and Kutch Embroidery,"This elegant mixed-media artwork brings together two celebrated Indian craft traditions, Dhokra metal casting and Kutchi embroidery, to portray a graceful, slender deer mounted against a hand-embroidered textile ground. Combining the luminous, rustic charm of brass metalwork with the delicate tactile qualities of folk needlework, the piece captures gentle wildlife grace and rural heritage in a harmonious composition. Dhokra is an ancient lost-wax metal casting technique practiced for thousands o",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,70000.0,70000.0,70000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/deer-in-dhokra-and-kutch-embroidery,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-deer-in-dhokra-and-kutch-embroidery-memeraki-retail-and-tech-pvt-ltd-2105065.png?v=1788034037,Suresh Waghmare & Kala Raksha,Suresh Waghmare & Kala Raksha,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_animals_birds_b7a9c33d08,phase36_1_real_poc,70000.0,0,0,
obs_poc_3c79291bb8f2,bastar_dhokra,figurines_dolls,animals_birds,figurine,Lion in Dhokra and Kutch Embroidery,"This unique mixed-media artwork seamlessly unites two iconic Indian craft traditions, Dhokra metal casting and Kutchi embroidery, to depict a regal lion mounted against a richly decorated textile backdrop. Blending the tactile, antique metallic quality of brass with the delicate charm of traditional hand embroidery, the piece captures royal majesty, folk craftsmanship and textured artistry in a single harmonized display. Dhokra is an ancient lost-wax metal casting technique practiced for thousan",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,70000.0,70000.0,70000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/lion-in-dhokra-and-kutch-embroidery,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-lion-in-dhokra-and-kutch-embroidery-memeraki-retail-and-tech-pvt-ltd-5900764.png?v=1788034037,Suresh Waghmare & Kala Raksha,Suresh Waghmare & Kala Raksha,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_animals_birds_cf77809ee6,phase36_1_real_poc,70000.0,0,0,
obs_poc_eefb593b8ff1,bastar_dhokra,figurines_dolls,animals_birds,figurine,Golden bird in Dokra art and Kutch work,"This mixed-media textile artwork brings together two distinct Indian folk traditions: a sculptural bird cast in Dhokra brass using the ancient lost-wax technique of central India, and a richly embroidered ground inspired by Kutch textile work from Gujarat. The bird, rendered in clustered spherical forms typical of Dhokra ornamentation, appears to perch lightly against the vibrant red fabric field, its metallic sheen contrasting with the matte threads and mirror-like motifs around it. The embroid",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,31500.0,31500.0,31500.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/golden-bird-in-dokra-art-and-kutch-work,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-golden-bird-in-dokra-art-and-kutch-work-memeraki-retail-and-tech-pvt-ltd-5487810.png?v=1788035590,Kala Raksha,Kala Raksha,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_animals_birds_0e7444aa0f,phase36_1_real_poc,31500.0,0,0,
obs_poc_58592e0d2344,bastar_dhokra,figurines_dolls,nandi,figurine,Nandi: The Sacred Bull in Dhokra,"This Bastar Dhokra sculpture represents Nandi, the sacred bull and devoted vehicle of Lord Shiva, rendered in brass through the traditional lost-wax casting technique of central India. The figure reclines serenely on folded legs with its head lifted in alert reverence, long arched horns and pricked ears conveying watchful devotion. Its body is formed from characteristic Dhokra lattice cylinders and coiled filaments, while applied discs and bands evoke a ceremonial feel and the textile saddle clo",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,75000.0,75000.0,75000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/nandi-the-sacred-bull-in-dhokra,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-nandi-the-sacred-bull-in-dhokra-memeraki-retail-and-tech-pvt-ltd-7418638.png?v=1788035589,Aman Netam,Aman Netam,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_nandi_9f4d03687b,phase36_1_real_poc,75000.0,0,0,
obs_poc_ecf3d247d94b,bastar_dhokra,figurines_dolls,nandi,figurine,The Divine Vahana: Nandi in Dhokra,"This Bastar Dhokra sculpture represents Nandi, the sacred bull and vahana of Lord Shiva, rendered in the traditional lost-wax casting technique of central Indian tribal metalcraft. The figure stands with a dignified, frontal presence, its curved horns, lifted head and compact body conveying alert devotion. Surface ornamentation including garlands, anklets and cloth echo ritual adornment associated with temple Nandi icons, while the linear texturing and segmented modeling reflect the hand-formed ",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,85000.0,85000.0,85000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/the-divine-vahana-nandi-in-dhokra,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-the-divine-vahana-nandi-in-dhokra-memeraki-retail-and-tech-pvt-ltd-2071829.png?v=1788035590,Pradip Sagar,Pradip Sagar,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_nandi_3200aa921e,phase36_1_real_poc,85000.0,0,0,
obs_poc_1fea9e10902f,bastar_dhokra,figurines_dolls,animals_birds,figurine,Lion in Dokra with Kutch Applique,"This mixed-media craft work presents a lion constructed from lock-shaped Dokra metal elements, set against an intricately embroidered Kutch appliqué textile. The lion is assembled from numerous small locks cast using the traditional lost-wax (Dokra) technique, giving the figure a segmented, articulated body. The circular arrangement of lock forms around the mane accentuates the lion’s authority and protective presence, while the repeated units create a strong rhythmic structure. The lock motif c",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,33000.0,33000.0,33000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/lion-in-dokra-with-kutch-applique,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-lion-in-dokra-with-kutch-applique-memeraki-retail-and-tech-pvt-ltd-8489833.png?v=1788036074,Kala Raksha,Kala Raksha,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_animals_birds_58cfbb055d,phase36_1_real_poc,33000.0,0,0,
obs_poc_e4bd21b743a1,bastar_dhokra,figurines_dolls,elephant,figurine,Elephant in Dokra with Kutch Applique,"This mixed-media craft combines a Dokra-cast elephant composed of lock-shaped metal units with a richly embroidered Kutch appliqué textile backdrop. The elephant’s body is constructed from multiple small Dokra locks, linked together to form a segmented, articulated figure. Cast using the traditional lost-wax technique, these lock forms introduce layered meanings of protection, security, and continuity, while also lending the animal a rhythmic, modular structure. Set against this sculptural figur",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,33000.0,33000.0,33000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/elephant-in-dokra-with-kutch-applique,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-elephant-in-dokra-with-kutch-applique-memeraki-retail-and-tech-pvt-ltd-6012786.png?v=1788036075,Kala Raksha,Kala Raksha,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_elephant_936afc18e7,phase36_1_real_poc,33000.0,0,0,
obs_poc_7f5c3261d734,bastar_dhokra,figurines_dolls,human_figure,figurine,The Soulful Canopy in Dhokra by Suresh Waghmare,"This captivating sculpture, “The Soulful Canopy,” is a unique work of art and utility by the master artisan Suresh Waghmare. Crafted in Dhokra, an ancient Indian metal casting technique that uses the intricate ""lost-wax"" process, this piece showcases the art form's signature rustic texture and raw, earthy beauty. Each Dhokra sculpture is one-of-a-kind, as the mold is destroyed in the creation process, leaving behind a piece with a distinct and timeless character. In this artwork, Waghmare has cr",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,62500.0,62500.0,62500.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/the-soulful-canopy-in-dhokra-by-suresh-waghmare,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-the-soulful-canopy-in-dhokra-by-suresh-waghmare-memeraki-retail-and-tech-pvt-ltd-9869138.png?v=1788036608,Suresh Waghmare,Suresh Waghmare,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_human_figure_c7da40a357,phase36_1_real_poc,62500.0,0,0,
obs_poc_1c795d4a43da,bastar_dhokra,figurines_dolls,human_figure,figurine,Triumph of Labour in Dhokra by Suresh Waghmare,"This powerful sculpture, “Triumph of Labour,” is an extraordinary piece of Dhokra art by master artisan Suresh Waghmare. Dhokra is an ancient Indian metal-casting technique that has been practiced for over 4,000 years, creating unique, one-of-a-kind sculptures using the intricate ""lost-wax"" process. Each piece carries a rustic charm and raw texture, a testament to the hands that shaped it. In this artwork, Waghmare has brought a legendary theme to life through his masterful skill. The sculpture ",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,87500.0,87500.0,87500.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/triumph-of-labour-in-dhokra-by-suresh-waghmare,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-triumph-of-labour-in-dhokra-by-suresh-waghmare-memeraki-retail-and-tech-pvt-ltd-5250016.png?v=1788036609,Suresh Waghmare,Suresh Waghmare,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_human_figure_5266b6fc52,phase36_1_real_poc,87500.0,0,0,
obs_poc_7ea1acc2df6e,bastar_dhokra,figurines_dolls,nandi,figurine,Dhokra brass accessorized bull head (natural wood),"This majestic bull head is crafted from solid seasoned wood and adorned with a handcrafted Dhokra brass ornament on the forehead. Designed for wall display, it features a sturdy metal hook at the back—perfect for adding a bold, artisanal touch to your decor.",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,4000.0,4000.0,4000.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/dhokra-brass-accessorized-bull-head-natural-wood,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/DhokraBullHead.jpg?v=1750076545,FolkStroke,FolkStroke,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_nandi_dcea6bbb71,phase36_1_real_poc,4000.0,0,0,
obs_poc_7a3f7ef13d21,bastar_dhokra,jewellery,necklace,wearable,Meher Dhokra Necklace,"Handcrafted in authentic Dokra using the traditional lost-wax technique, this Miharu necklace celebrates a 4,0.00-year-old metal cra m from eastern India. Each piece is individually cast and finished by hand in brass, making every necklace unique. Slight variations are part of its handmade character.",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,3500.0,3500.0,3500.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/meher-dhokra-necklace,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/CD2325-1.jpg?v=1779107648,Miharu,Miharu,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_necklace_da5b748dbb,phase36_1_real_poc,3500.0,0,0,
obs_poc_bdccd732fe00,bastar_dhokra,jewellery,necklace,wearable,Ujwala Dhokra Necklace,"Handcrafted in authentic Dokra using the traditional lost-wax technique, this Miharu necklace celebrates a 4,0.00-year-old metal cra m from eastern India. Each piece is individually cast and finished by hand in brass, making every necklace unique. Slight variations are part of its handmade character.",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,4100.0,4100.0,4100.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/ujwala-dhokra-necklace,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/D106-4.jpg?v=1779107404,Miharu,Miharu,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_necklace_5c806c16d7,phase36_1_real_poc,4100.0,0,0,
obs_poc_0c9950bb1bf5,bastar_dhokra,jewellery,necklace,wearable,Zoya Dhokra Necklace,"Handcrafted in authentic Dokra using the traditional lost-wax technique, this Miharu necklace celebrates a 4,0.00-year-old metal cra m from eastern India. Each piece is individually cast and finished by hand in brass, making every necklace unique. Slight variations are part of its handmade character.",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,2850.0,2850.0,2850.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/zoya-dhokra-necklace,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/CD2326-1.jpg?v=1779107581,Miharu,Miharu,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_necklace_ecf29d789b,phase36_1_real_poc,2850.0,0,0,
obs_poc_382ab8d15029,bastar_dhokra,jewellery,necklace,wearable,Black Gold Tone Choker Necklace,,brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,2100.0,2100.0,2100.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/black-gold-tone-choker-necklace,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/CD1928a1400x2100.jpg?v=1770181335,Miharu,Miharu,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_necklace_ad59f8c4c4,phase36_1_real_poc,2100.0,0,0,
obs_poc_feb8b791eecf,bastar_dhokra,figurines_dolls,nandi,figurine,Dhokra Brass Accessorized Bull Head | Blue,"This striking bull head sculpture combines traditional craftsmanship with functional design. Carved from solid seasoned wood, it features an authentic dhokra brass ornament adorning the forehead—a hallmark of artisanal metalwork. The rich blue finish enhances its regal presence, while the sturdy metal hook at the back ensures secure wall mounting. An ideal statement piece for those who appreciate handcrafted décor with cultural significance and timeless appeal.",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,4000.0,4000.0,4000.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/dhokra-brass-accessorized-bull-head-blue,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/DHOKRABLUEBULLHEAD.jpg?v=1770119232,FolkStroke,FolkStroke,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_nandi_dcea6bbb71,phase36_1_real_poc,4000.0,0,0,
obs_poc_ab370d7d4f51,bastar_dhokra,figurines_dolls,nandi,figurine,Dhokra Brass Accessorized Bull Head | Pista,"This striking bull head sculpture combines traditional craftsmanship with functional design. Hand-carved from solid seasoned wood, it features an intricately detailed dhokra brass accessory adorning the forehead—a hallmark of authentic artisanal work. The piece showcases the natural grain and warmth of quality timber, while the brass embellishment adds a touch of regal elegance. A sturdy metal hook at the back enables easy wall mounting, making it an ideal statement piece for those seeking to in",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,4000.0,4000.0,4000.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/dhokra-brass-accessorized-bull-head-pista,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/DHOKRAPISTABULLHEAD.jpg?v=1782873707,FolkStroke,FolkStroke,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_nandi_dcea6bbb71,phase36_1_real_poc,4000.0,0,0,
obs_poc_5bec6bd40351,bastar_dhokra,figurines_dolls,nandi,figurine,Dhokra Brass Accessorized Bull Head | White,"Crafted from seasoned hardwood, this striking bull head sculpture features an intricately detailed dhokra brass ornament adorning its forehead, showcasing traditional metalwork artistry. The piece is equipped with a sturdy metal mounting hook, making it an elegant wall installation for collectors of authentic Indian craftsmanship.",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,4000.0,4000.0,4000.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/dhokra-brass-accessorized-bull-head-white,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/DHOKRAWHITEBULLHEAD.jpg?v=1770119276,FolkStroke,FolkStroke,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_nandi_dcea6bbb71,phase36_1_real_poc,4000.0,0,0,
obs_poc_ee882b7559e5,bastar_dhokra,figurines_dolls,human_figure,figurine,Laxmi Mano Dhokra Table Top,"A sacred representation of Goddess Lakshmi’s hands, this brass idol symbolizes wealth, blessings, and abundance. Ideal for pooja rooms, festive decor, and auspicious gifting during Diwali, weddings, and housewarmings.",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,1800.0,1800.0,1800.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/laxmi-mano,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/IMG_5731.jpg?v=1764910439,Prachin Dhokra Art,Prachin Dhokra Art,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_human_figure_44a839f6d4,phase36_1_real_poc,1800.0,0,0,
obs_poc_a41c837a5810,bastar_dhokra,figurines_dolls,human_figure,figurine,Jagannath Dhokra Table Top,"A soulful depiction of Lord Jagannath, handcrafted in tribal brass style. Ideal for spiritual corners, altars, office desks, or gifting. Its precise detailing and antique texture make it a statement devotional décor piece.",brass / bell metal,,Lost-wax casting (Dhokra),bastar / chhattisgarh,Chhattisgarh,,,,,1,1,7200.0,7200.0,7200.0,LISTED_PRICE,INR,Flourish,flourish.shop,https://flourish.shop/products/jagannath-table-top,https://cdn.shopify.com/s/files/1/0476/7367/1835/files/IMG_5735.jpg?v=1764240377,Prachin Dhokra Art,Prachin Dhokra Art,2026-09-06,PHASE36_1_POC,grp_bastar_dhokra_human_figure_3ec3d0d2b6,phase36_1_real_poc,7200.0,0,0,
obs_poc_d79dff3b7828,channapatna,toys,educational_toy,set,Montessori Early Learning Kit,"A thoughtfully curated 15-piece Montessori learning kit designed to encourage hands-on exploration, concentration, coordination, and early learning through play. What’s Included 15 Montessori learning materials Early math & number activities Language & letter learning Sensorial and fine-motor activities Sorting, matching, counting & practical learning Price: ₹14,500 Available on Order Basis This kit is made available on order basis . To place an order or enquire about availability: 📞 Call/DM us:",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,14500.0,14500.0,14500.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/montessori-early-learning-kit,https://cdn.shopify.com/s/files/1/0594/3348/4446/files/MontessoriKitImages_1.png?v=1788329281,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_1_POC,grp_channapatna_educational_toy_15fc41c1cb,phase36_1_real_poc,14500.0,0,0,
